[VAMS][2017-01-05 17:21:12,003] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,313] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,313] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,313] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,313] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,314] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,314] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,314] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,314] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,314] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,314] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,314] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,314] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,314] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,314] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,315] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,315] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,315] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,315] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,315] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,315] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,315] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,315] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,315] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,315] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,316] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,316] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,316] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,316] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,316] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,316] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,316] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,316] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,316] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,316] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,316] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,317] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,317] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,317] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,317] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,317] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,317] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,317] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,317] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,317] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,318] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,318] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,318] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,318] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,318] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,318] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,318] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,318] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,318] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,318] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,318] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,319] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,319] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,319] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,319] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,319] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,319] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,319] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,319] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,319] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,319] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,320] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,320] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,320] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,320] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,320] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,320] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,320] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,320] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,320] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,320] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,321] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,321] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,321] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,321] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,321] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,321] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,321] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,321] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,321] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,321] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,322] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,322] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,322] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,322] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,322] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,322] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,322] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,322] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,322] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,322] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,322] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,323] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,323] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,323] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,323] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,323] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,323] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,323] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,323] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,323] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,323] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,324] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,324] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,324] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,324] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,324] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,324] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,324] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,324] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,324] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,324] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,324] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,325] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,325] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,325] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,325] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,325] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,325] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,325] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,325] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,325] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,325] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,326] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,326] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,326] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,326] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,326] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,326] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,326] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,326] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,326] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,326] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,326] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,327] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,327] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,327] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,327] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,327] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,327] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,327] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,327] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,327] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,327] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,328] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,328] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,328] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,328] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,328] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,328] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,328] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,328] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,328] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,328] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,328] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,329] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,329] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,329] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,329] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,329] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,329] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,329] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:12,329] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:12,329] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
